,year,file,industry,sic_code,sic_cat
1200,2002,2002-02-14_771252.,SERVICES-HOME HEALTH CARE SERVICES,8082,Services
1201,2002,2002-02-15_1014851.,HAZARDOUS WASTE MANAGEMENT,4955,Transportation
1202,2002,2002-02-19_855272,SERVICES-HOSPITALS,8060,Services
1203,2002,2002-02-20_876134,SERVICES-PREPACKAGED SOFTWARE,7372,Services
1204,2002,2002-02-25_914027.,COMPUTER COMMUNICATIONS EQUIPMENT,3576,Manufacturing
1205,2002,2002-02-27_1005508,"SAVINGS INSTITUTION, FEDERALLY CHARTERED",6035,"Finance, Insurance and Real Estate"
1206,2002,2002-02-28_1058623,RADIO BROADCASTING STATIONS,4832,Transportation
1207,2002,2002-02-28_878720,RETAIL-CATALOG & MAIL-ORDER HOUSES,5961,Retail Trade
1208,2002,2002-03-04_783765.,CABLE & OTHER PAY TELEVISION SERVICES,4841,Transportation
1209,2002,2002-03-06_89902,RETAIL-EATING PLACES,5812,Retail Trade
1210,2002,2002-03-08_882194.,PHARMACEUTICAL PREPARATIONS,2834,Manufacturing
1211,2002,2002-03-14_809012,RETAIL-EATING PLACES,5812,Retail Trade
1212,2002,2002-03-14_929900,SURGICAL & MEDICAL INSTRUMENTS & APPARATUS,3841,Manufacturing
1213,2002,2002-03-19_909108,"SECURITY BROKERS, DEALERS & FLOTATION COMPANIES",6211,"Finance, Insurance and Real Estate"
1214,2002,2002-03-22_857914,SERVICES-PREPACKAGED SOFTWARE,7372,Services
1215,2002,2002-03-27_912116,REAL ESTATE INVESTMENT TRUSTS,6798,"Finance, Insurance and Real Estate"
1216,2002,2002-03-28_1084561,"SERVICES-COMPUTER PROGRAMMING, DATA PROCESSING, ETC.",7370,Services
1217,2002,2002-04-02_1011449.,HOTELS & MOTELS,7011,Services
1218,2002,2002-04-05_949872.,SEMICONDUCTORS & RELATED DEVICES,3674,Manufacturing
1219,2002,2002-04-09_104030.,"SERVICES-DETECTIVE, GUARD & ARMORED CAR SERVICES",7381,Services
1220,2002,2002-04-16_923687,REAL ESTATE,6500,"Finance, Insurance and Real Estate"
1221,2002,2002-04-18_1084866.,SERVICES-COMPUTER PROCESSING & DATA PREPARATION,7374,Services
1222,2002,2002-04-18_878865.,SERVICES-PERSONAL SERVICES,7200,Services
1223,2002,2002-04-22_200776,LIFE INSURANCE,6311,"Finance, Insurance and Real Estate"
1224,2002,2002-04-22_935322,SERVICES-PREPACKAGED SOFTWARE,7372,Services
1225,2002,2002-04-22_98618,INDUSTRIAL & COMMERCIAL FANS & BLOWERS & AIR PURIFYING EQUIP,3564,Manufacturing
1226,2002,2002-04-25_216430,"PLASTICS PRODUCTS, NEC",3089,Manufacturing
1227,2002,2002-04-26_1011145,"SAVINGS INSTITUTION, FEDERALLY CHARTERED",6035,"Finance, Insurance and Real Estate"
1228,2002,2002-04-26_1013606.,SURGICAL & MEDICAL INSTRUMENTS & APPARATUS,3841,Manufacturing
1229,2002,2002-04-29_1019159,RETAIL-EATING PLACES,5812,Retail Trade
1230,2002,2002-05-01_1029299.,SERVICES-COMPUTER PROGRAMMING SERVICES,7371,Services
1231,2002,2002-05-06_943892,SERVICES-PREPACKAGED SOFTWARE,7372,Services
1232,2002,2002-05-07_1093430,"SERVICES-BUSINESS SERVICES, NEC",7389,Services
1233,2002,2002-05-07_352998,BIOLOGICAL PRODUCTS (NO DIAGNOSTIC SUBSTANCES),2836,Manufacturing
1234,2002,2002-05-09_1070752,HOTELS & MOTELS,7011,Services
1235,2002,2002-05-10_1005018,"SAVINGS INSTITUTION, FEDERALLY CHARTERED",6035,"Finance, Insurance and Real Estate"
1236,2002,2002-05-10_1022703,SERVICES-COMPUTER INTEGRATED SYSTEMS DESIGN,7373,Services
1237,2002,2002-05-10_1096142,SERVICES-HEALTH SERVICES,8000,Services
1238,2002,2002-05-14_22301,CABLE & OTHER PAY TELEVISION SERVICES,4841,Transportation
1239,2002,2002-05-14_5907,TELEPHONE COMMUNICATIONS (NO RADIO TELEPHONE),4813,Transportation
1240,2002,2002-05-15_843006,"SERVICES-COMPUTER PROGRAMMING, DATA PROCESSING, ETC.",7370,Services
1241,2002,2002-05-17_1047884.,REAL ESTATE INVESTMENT TRUSTS,6798,"Finance, Insurance and Real Estate"
1242,2002,2002-05-20_60911,METAL FORGING & STAMPINGS,3460,Manufacturing
1243,2002,2002-05-20_875173,WHOLESALE-COMPUTER & PERIPHERAL EQUIPMENT & SOFTWARE,5045,Wholesale Trade
1244,2002,2002-05-22_32908,OIL & GAS FILED MACHINERY & EQUIPMENT,3533,Manufacturing
1245,2002,2002-05-23_1105747,CRUDE PETROLEUM & NATURAL GAS,1311,Mining
1246,2002,2002-05-23_750199,CRUDE PETROLEUM & NATURAL GAS,1311,Mining
1247,2002,2002-05-28_944702,SERVICES-COMPUTER PROGRAMMING SERVICES,7371,Services
1248,2002,2002-05-31_1144225,SERVICES-COMPUTER PROGRAMMING SERVICES,7371,Services
1249,2002,2002-05-31_864839.,CRUDE PETROLEUM & NATURAL GAS,1311,Mining
1250,2002,2002-05-31_900367,"PLASTICS PRODUCTS, NEC",3089,Manufacturing
1251,2002,2002-06-03_1072881.,"COMMUNICATION SERVICES, NEC",4899,Transportation
1252,2002,2002-06-03_821511.,"COMMUNICATION SERVICES, NEC",4899,Transportation
1253,2002,2002-06-04_945532,STATE COMMERCIAL BANKS,6022,"Finance, Insurance and Real Estate"
1254,2002,2002-06-11_799698.,BIOLOGICAL PRODUCTS (NO DIAGNOSTIC SUBSTANCES),2836,Manufacturing
1255,2002,2002-06-13_886142.,ELECTROMEDICAL & ELECTROTHERAPEUTIC APPARATUS,3845,Manufacturing
1256,2002,2002-06-18_805370.,SERVICES-MOTION PICTURE & VIDEO TAPE PRODUCTION,7812,Services
1257,2002,2002-06-18_883981,RETAIL-EATING PLACES,5812,Retail Trade
1258,2002,2002-06-19_945093.,SERVICES-PREPACKAGED SOFTWARE,7372,Services
1259,2002,2002-06-20_803026,REAL ESTATE,6500,"Finance, Insurance and Real Estate"
1260,2002,2002-06-24_1004938,SERVICES-MEDICAL LABORATORIES,8071,Services
1261,2002,2002-06-24_1068044,WHOLESALE-PETROLEUM & PETROLEUM PRODUCTS (NO BULK STATIONS),5172,Wholesale Trade
1262,2002,2002-06-24_46129.,INSTRUMENTS FOR MEAS & TESTING OF ELECTRICITY & ELEC SIGNALS,3825,Manufacturing
1263,2002,2002-06-24_880121,"SERVICES-BUSINESS SERVICES, NEC",7389,Services
1264,2002,2002-06-25_762953,INSTRUMENTS FOR MEAS & TESTING OF ELECTRICITY & ELEC SIGNALS,3825,Manufacturing
1265,2002,2002-06-25_900630,HOSPITAL & MEDICAL SERVICE PLANS,6324,"Finance, Insurance and Real Estate"
1266,2002,2002-06-26_63528,CRUDE PETROLEUM & NATURAL GAS,1311,Mining
1267,2002,2002-07-01_1072780,HOTELS & MOTELS,7011,Services
1268,2002,2002-07-03_921746.,"SAVINGS INSTITUTIONS, NOT FEDERALLY CHARTERED",6036,"Finance, Insurance and Real Estate"
1269,2002,2002-07-05_1048477,PHARMACEUTICAL PREPARATIONS,2834,Manufacturing
1270,2002,2002-07-08_820757.,RETAIL-EATING PLACES,5812,Retail Trade
1271,2002,2002-07-09_841283,HOTELS & MOTELS,7011,Services
1272,2002,2002-07-10_1100813.,"SERVICES-BUSINESS SERVICES, NEC",7389,Services
1273,2002,2002-07-11_791449.,WHOLESALE-DRUGS PROPRIETARIES & DRUGGISTS' SUNDRIES,5122,Wholesale Trade
1274,2002,2002-07-19_1024096,SERVICES-NURSING & PERSONAL CARE FACILITIES,8050,Services
1275,2002,2002-07-19_1062157,RADIO & TV BROADCASTING & COMMUNICATIONS EQUIPMENT,3663,Manufacturing
1276,2002,2002-07-26_46205.,"AIR TRANSPORTATION, SCHEDULED",4512,Transportation
1277,2002,2002-07-26_914735.,REAL ESTATE INVESTMENT TRUSTS,6798,"Finance, Insurance and Real Estate"
1278,2002,2002-07-29_876134,SERVICES-PREPACKAGED SOFTWARE,7372,Services
1279,2002,2002-07-31_804135.,STATE COMMERCIAL BANKS,6022,"Finance, Insurance and Real Estate"
1280,2002,2002-08-02_1014851.,HAZARDOUS WASTE MANAGEMENT,4955,Transportation
1281,2002,2002-08-05_39917,APPAREL & OTHER FINISHED PRODS OF FABRICS & SIMILAR MATERIAL,2300,Manufacturing
1282,2002,2002-08-06_1094451.,SERVICES-PREPACKAGED SOFTWARE,7372,Services
1283,2002,2002-08-07_802242,SERVICES-PREPACKAGED SOFTWARE,7372,Services
1284,2002,2002-08-08_1156784,"SERVICES-BUSINESS SERVICES, NEC",7389,Services
1285,2002,2002-08-12_757595.,CABLE & OTHER PAY TELEVISION SERVICES,4841,Transportation
1286,2002,2002-08-15_1055726.,SURGICAL & MEDICAL INSTRUMENTS & APPARATUS,3841,Manufacturing
1287,2002,2002-08-16_885073,SERVICES-PREPACKAGED SOFTWARE,7372,Services
1288,2002,2002-08-23_1139185,SERVICES-ADVERTISING,7310,Services
1289,2002,2002-08-30_95986,"MISCELLANEOUS ELECTRICAL MACHINERY, EQUIPMENT & SUPPLIES",3690,Manufacturing
1290,2002,2002-09-10_1026601.,AGRICULTURE CHEMICALS,2870,Manufacturing
1291,2002,2002-09-10_1037992,STATE COMMERCIAL BANKS,6022,"Finance, Insurance and Real Estate"
1292,2002,2002-09-12_1049895,"SAVINGS INSTITUTIONS, NOT FEDERALLY CHARTERED",6036,"Finance, Insurance and Real Estate"
1293,2002,2002-09-12_761237,PHARMACEUTICAL PREPARATIONS,2834,Manufacturing
1294,2002,2002-09-13_727008,IN VITRO & IN VIVO DIAGNOSTIC SUBSTANCES,2835,Manufacturing
1295,2002,2002-09-16_1034777.,SERVICES-MANAGEMENT CONSULTING SERVICES,8742,Services
1296,2002,2002-09-20_105006.,"SPECIAL INDUSTRY MACHINERY, NEC",3559,Manufacturing
1297,2002,2002-09-20_96116.,OFFICE FURNITURE (NO WOOD),2522,Manufacturing
1298,2002,2002-09-26_1045639,"RETAIL-RETAIL STORES, NEC",5990,Retail Trade
1299,2002,2002-09-27_10242,SERVICES-PREPACKAGED SOFTWARE,7372,Services
1300,2002,2002-09-30_810029.,RETAIL-CATALOG & MAIL-ORDER HOUSES,5961,Retail Trade
1301,2002,2002-09-30_97196,SERVICES-TELEPHONE INTERCONNECT SYSTEMS,7385,Services
1302,2002,2002-10-01_943897.,METAL CANS,3411,Manufacturing
1303,2002,2002-10-04_1038005,FARM MACHINERY & EQUIPMENT,3523,Manufacturing
1304,2002,2002-10-07_876884,SWITCHGEAR & SWITCHBOARD APPARATUS,3613,Manufacturing
1305,2002,2002-10-08_1002658.,SERVICES-PREPACKAGED SOFTWARE,7372,Services
1306,2002,2002-10-11_1012127,ELECTRIC SERVICES,4911,Transportation
1307,2002,2002-10-16_1072815.,"FIRE, MARINE & CASUALTY INSURANCE",6331,"Finance, Insurance and Real Estate"
1308,2002,2002-10-16_708817,STATE COMMERCIAL BANKS,6022,"Finance, Insurance and Real Estate"
1309,2002,2002-10-21_1051345.,NATIONAL COMMERCIAL BANKS,6021,"Finance, Insurance and Real Estate"
1310,2002,2002-10-22_895688.,STATE COMMERCIAL BANKS,6022,"Finance, Insurance and Real Estate"
1311,2002,2002-10-23_899757.,REAL ESTATE INVESTMENT TRUSTS,6798,"Finance, Insurance and Real Estate"
1312,2002,2002-10-23_9779.,"BOLTS, NUTS, SCREWS, RIVETS & WASHERS",3452,Manufacturing
1313,2002,2002-10-24_1005758,SERVICES-COMPUTER INTEGRATED SYSTEMS DESIGN,7373,Services
1314,2002,2002-10-25_716399.,BLANK CHECKS,6770,"Finance, Insurance and Real Estate"
1315,2002,2002-10-28_1113529,TELEPHONE COMMUNICATIONS (NO RADIO TELEPHONE),4813,Transportation
1316,2002,2002-11-01_944950.,SERVICES-PREPACKAGED SOFTWARE,7372,Services
1317,2002,2002-11-04_75049,"GENERAL INDUSTRIAL MACHINERY & EQUIPMENT, NEC",3569,Manufacturing
1318,2002,2002-11-05_36270.,STATE COMMERCIAL BANKS,6022,"Finance, Insurance and Real Estate"
1319,2002,2002-11-05_943897.,METAL CANS,3411,Manufacturing
1320,2002,2002-11-06_913277.,SERVICES-PREPACKAGED SOFTWARE,7372,Services
1321,2002,2002-11-06_949301.,"SPECIAL INDUSTRY MACHINERY, NEC",3559,Manufacturing
1322,2002,2002-11-07_745113,CRUDE PETROLEUM & NATURAL GAS,1311,Mining
1323,2002,2002-11-08_75049,"GENERAL INDUSTRIAL MACHINERY & EQUIPMENT, NEC",3569,Manufacturing
1324,2002,2002-11-12_855711.,"SECURITY BROKERS, DEALERS & FLOTATION COMPANIES",6211,"Finance, Insurance and Real Estate"
1325,2002,2002-11-15_1005126.,"SAVINGS INSTITUTIONS, NOT FEDERALLY CHARTERED",6036,"Finance, Insurance and Real Estate"
1326,2002,2002-11-15_888245,HOTELS & MOTELS,7011,Services
1327,2002,2002-11-18_1014955,SERVICES-PREPACKAGED SOFTWARE,7372,Services
1328,2002,2002-11-18_1029784.,"SERVICES-BUSINESS SERVICES, NEC",7389,Services
1329,2002,2002-11-20_818999,"SAVINGS INSTITUTION, FEDERALLY CHARTERED",6035,"Finance, Insurance and Real Estate"
1330,2002,2002-11-20_905897,REAL ESTATE INVESTMENT TRUSTS,6798,"Finance, Insurance and Real Estate"
1331,2002,2002-11-21_1002044,SERVICES-COMPUTER INTEGRATED SYSTEMS DESIGN,7373,Services
1332,2002,2002-11-22_942615.,"FABRICATED RUBBER PRODUCTS, NEC",3060,Manufacturing
1333,2002,2002-11-26_1029688.,"SERVICES-EQUIPMENT RENTAL & LEASING, NEC",7359,Services
1334,2002,2002-11-26_897743,SERVICES-AMUSEMENT & RECREATION SERVICES,7900,Services
1335,2002,2002-11-27_318259.,PHOTOGRAPHIC EQUIPMENT & SUPPLIES,3861,Manufacturing
1336,2002,2002-12-02_1052196,SERVICES-COMPUTER PROGRAMMING SERVICES,7371,Services
1337,2002,2002-12-06_1110903.,SERVICES-PREPACKAGED SOFTWARE,7372,Services
1338,2002,2002-12-09_1101239.,TELEPHONE COMMUNICATIONS (NO RADIO TELEPHONE),4813,Transportation
1339,2002,2002-12-16_95676.,SURGICAL & MEDICAL INSTRUMENTS & APPARATUS,3841,Manufacturing
1340,2002,2002-12-20_1094335.,"SERVICES-BUSINESS SERVICES, NEC",7389,Services
1341,2002,2002-12-20_779282.,SERVICES-MEDICAL LABORATORIES,8071,Services
1342,2002,2002-12-23_722056.,SERVICES-PREPACKAGED SOFTWARE,7372,Services
1343,2002,2002-12-23_75049,"GENERAL INDUSTRIAL MACHINERY & EQUIPMENT, NEC",3569,Manufacturing
1344,2002,2002-12-26_779164,"MEASURING & CONTROLLING DEVICES, NEC",3829,Manufacturing
1345,2002,2002-12-31_808432,"PLASTICS, MATERIALS, SYNTH RESINS & NONVULCAN ELASTOMERS",2821,Manufacturing
1346,2002,2002-12-31_917823.,SERVICES-COMPUTER INTEGRATED SYSTEMS DESIGN,7373,Services
1347,2003,2003-01-02_1049890,"SAVINGS INSTITUTION, FEDERALLY CHARTERED",6035,"Finance, Insurance and Real Estate"
1348,2003,2003-01-02_1095825.,"SERVICES-COMPUTER PROGRAMMING, DATA PROCESSING, ETC.",7370,Services
1349,2003,2003-01-07_1009900.,SERVICES-HEALTH SERVICES,8000,Services
1350,2003,2003-01-07_1055726.,SURGICAL & MEDICAL INSTRUMENTS & APPARATUS,3841,Manufacturing
1351,2003,2003-01-08_1028065.,PHARMACEUTICAL PREPARATIONS,2834,Manufacturing
1352,2003,2003-01-08_1036584.,"SERVICES-BUSINESS SERVICES, NEC",7389,Services
1353,2003,2003-01-09_74928.,OPERATIVE BUILDERS,1531,Construction
1354,2003,2003-01-10_884939.,SERVICES-COMMERCIAL PHYSICAL & BIOLOGICAL RESEARCH,8731,Services
1355,2003,2003-01-14_1049210.,SERVICES-COMMERCIAL PHYSICAL & BIOLOGICAL RESEARCH,8731,Services
1356,2003,2003-01-21_1065215,"SAVINGS INSTITUTION, FEDERALLY CHARTERED",6035,"Finance, Insurance and Real Estate"
1357,2003,2003-01-21_863895,BLANK CHECKS,6770,"Finance, Insurance and Real Estate"
1358,2003,2003-01-24_1110700.,SERVICES-COMPUTER PROGRAMMING SERVICES,7371,Services
1359,2003,2003-02-04_82788,PATENT OWNERS & LESSORS,6794,"Finance, Insurance and Real Estate"
1360,2003,2003-02-05_740875,STATE COMMERCIAL BANKS,6022,"Finance, Insurance and Real Estate"
1361,2003,2003-02-07_1003265,SERVICES-COMPUTER PROGRAMMING SERVICES,7371,Services
1362,2003,2003-02-07_1026738,INDUSTRIAL ORGANIC CHEMICALS,2860,Manufacturing
1363,2003,2003-02-11_1024302.,SERVICES-COMPUTER INTEGRATED SYSTEMS DESIGN,7373,Services
1364,2003,2003-02-12_1089026.,SERVICES-PREPACKAGED SOFTWARE,7372,Services
1365,2003,2003-02-12_1095603.,"ELECTRONIC COMPONENTS, NEC",3679,Manufacturing
1366,2003,2003-02-12_356767,DENTAL EQUIPMENT & SUPPLIES,3843,Manufacturing
1367,2003,2003-02-14_1043324.,REAL ESTATE INVESTMENT TRUSTS,6798,"Finance, Insurance and Real Estate"
1368,2003,2003-02-14_18169.,AGRICULTURE PRODUCTION - CROPS,100,Agriculture
1369,2003,2003-02-18_1028751.,SERVICES-COMPUTER PROCESSING & DATA PREPARATION,7374,Services
1370,2003,2003-02-18_1030418,SURGICAL & MEDICAL INSTRUMENTS & APPARATUS,3841,Manufacturing
1371,2003,2003-02-18_352305,ICE CREAM & FROZEN DESSERTS,2024,Manufacturing
1372,2003,2003-02-20_863815,HAZARDOUS WASTE MANAGEMENT,4955,Transportation
1373,2003,2003-02-26_1027532.,SERVICES-MEDICAL LABORATORIES,8071,Services
1374,2003,2003-02-26_1048750.,"SECURITY BROKERS, DEALERS & FLOTATION COMPANIES",6211,"Finance, Insurance and Real Estate"
1375,2003,2003-02-26_1068843.,TITLE INSURANCE,6361,"Finance, Insurance and Real Estate"
1376,2003,2003-02-26_1073208.,REAL ESTATE INVESTMENT TRUSTS,6798,"Finance, Insurance and Real Estate"
1377,2003,2003-02-26_354964,PERSONAL CREDIT INSTITUTIONS,6141,"Finance, Insurance and Real Estate"
1378,2003,2003-02-27_914201,PHARMACEUTICAL PREPARATIONS,2834,Manufacturing
1379,2003,2003-02-28_805391,CABLE & OTHER PAY TELEVISION SERVICES,4841,Transportation
1380,2003,2003-02-28_805392,CABLE & OTHER PAY TELEVISION SERVICES,4841,Transportation
1381,2003,2003-03-03_1026380.,SERVICES-PREPACKAGED SOFTWARE,7372,Services
1382,2003,2003-03-07_757597,CABLE & OTHER PAY TELEVISION SERVICES,4841,Transportation
1383,2003,2003-03-07_824778,CABLE & OTHER PAY TELEVISION SERVICES,4841,Transportation
1384,2003,2003-03-10_1081212,"SAVINGS INSTITUTION, FEDERALLY CHARTERED",6035,"Finance, Insurance and Real Estate"
1385,2003,2003-03-12_85462,HOUSEHOLD APPLIANCES,3630,Manufacturing
1386,2003,2003-03-14_726512.,PHARMACEUTICAL PREPARATIONS,2834,Manufacturing
1387,2003,2003-03-14_783763,CABLE & OTHER PAY TELEVISION SERVICES,4841,Transportation
1388,2003,2003-03-14_783764,CABLE & OTHER PAY TELEVISION SERVICES,4841,Transportation
1389,2003,2003-03-14_783765,CABLE & OTHER PAY TELEVISION SERVICES,4841,Transportation
1390,2003,2003-03-21_1060303,NATIONAL COMMERCIAL BANKS,6021,"Finance, Insurance and Real Estate"
1391,2003,2003-03-28_911360.,BOTTLED & CANNED SOFT DRINKS CARBONATED WATERS,2086,Manufacturing
1392,2003,2003-03-28_949322.,SERVICES-NURSING & PERSONAL CARE FACILITIES,8050,Services
1393,2003,2003-04-04_75644.,"MINING, QUARRYING OF NONMETALLIC MINERALS (NO FUELS)",1400,Mining
1394,2003,2003-04-09_727489,SERVICES-COMPUTER PROGRAMMING SERVICES,7371,Services
1395,2003,2003-04-18_715081.,STATE COMMERCIAL BANKS,6022,"Finance, Insurance and Real Estate"
1396,2003,2003-04-22_932697.,"SAVINGS INSTITUTION, FEDERALLY CHARTERED",6035,"Finance, Insurance and Real Estate"
1397,2003,2003-04-25_913958,SHORT-TERM BUSINESS CREDIT INSTITUTIONS,6153,"Finance, Insurance and Real Estate"
1398,2003,2003-05-07_1066284,PHARMACEUTICAL PREPARATIONS,2834,Manufacturing
1399,2003,2003-05-08_1094635,NATIONAL COMMERCIAL BANKS,6021,"Finance, Insurance and Real Estate"
1400,2003,2003-05-13_1031316,REAL ESTATE INVESTMENT TRUSTS,6798,"Finance, Insurance and Real Estate"
1401,2003,2003-05-14_1083087.,"SERVICES-BUSINESS SERVICES, NEC",7389,Services
1402,2003,2003-05-14_1096958.,SERVICES-COMPUTER PROGRAMMING SERVICES,7371,Services
1403,2003,2003-05-14_70538,SERVICES-PERSONAL SERVICES,7200,Services
1404,2003,2003-05-14_854152.,RADIO & TV BROADCASTING & COMMUNICATIONS EQUIPMENT,3663,Manufacturing
1405,2003,2003-05-19_1086384,SERVICES-COMPUTER INTEGRATED SYSTEMS DESIGN,7373,Services
1406,2003,2003-05-19_86346.,"MEN'S & BOYS' FURNISHINGS, WORK CLOTHING, AND ALLIED GARMENTS",2320,Manufacturing
1407,2003,2003-05-19_900349.,"MEN'S & BOYS' FURNISHINGS, WORK CLOTHING, AND ALLIED GARMENTS",2320,Manufacturing
1408,2003,2003-05-20_727489.,SERVICES-COMPUTER PROGRAMMING SERVICES,7371,Services
1409,2003,2003-05-20_911323,COMMERCIAL PRINTING,2750,Manufacturing
1410,2003,2003-05-21_773136.,SERVICES-HOSPITALS,8060,Services
1411,2003,2003-05-28_1177182,FINANCE SERVICES,6199,"Finance, Insurance and Real Estate"
1412,2003,2003-05-28_818008.,RETAIL-CATALOG & MAIL-ORDER HOUSES,5961,Retail Trade
1413,2003,2003-05-29_1043012,FORESTRY,800,Agriculture
1414,2003,2003-05-30_1002132.,WHOLESALE-COMPUTER & PERIPHERAL EQUIPMENT & SOFTWARE,5045,Wholesale Trade
1415,2003,2003-05-30_1005974.,SERVICES-TELEPHONE INTERCONNECT SYSTEMS,7385,Services
1416,2003,2003-05-30_1099517,"SAVINGS INSTITUTION, FEDERALLY CHARTERED",6035,"Finance, Insurance and Real Estate"
1417,2003,2003-05-30_352183.,SERVICES-EDUCATIONAL SERVICES,8200,Services
1418,2003,2003-05-30_928953.,REAL ESTATE INVESTMENT TRUSTS,6798,"Finance, Insurance and Real Estate"
1419,2003,2003-06-02_906408.,REAL ESTATE INVESTMENT TRUSTS,6798,"Finance, Insurance and Real Estate"
1420,2003,2003-06-03_9442.,"MILLWOOD, VENEER, PLYWOOD & STRUCTURAL WOOD MEMBERS",2430,Manufacturing
1421,2003,2003-06-06_100979,APPAREL & OTHER FINISHED PRODS OF FABRICS & SIMILAR MATERIAL,2300,Manufacturing
1422,2003,2003-06-10_883983.,SERVICES-PREPACKAGED SOFTWARE,7372,Services
1423,2003,2003-06-12_719547.,MOBILE HOMES,2451,Manufacturing
1424,2003,2003-06-16_1011722,COMPUTER & OFFICE EQUIPMENT,3570,Manufacturing
1425,2003,2003-06-19_1136869,"ORTHOPEDIC, PROSTHETIC & SURGICAL APPLIANCES & SUPPLIES",3842,Manufacturing
1426,2003,2003-06-19_720013.,ELECTROMEDICAL & ELECTROTHERAPEUTIC APPARATUS,3845,Manufacturing
1427,2003,2003-06-20_1056794.,SEMICONDUCTORS & RELATED DEVICES,3674,Manufacturing
1428,2003,2003-06-23_1038271.,SERVICES-PREPACKAGED SOFTWARE,7372,Services
1429,2003,2003-06-23_14637.,REAL ESTATE,6500,"Finance, Insurance and Real Estate"
1430,2003,2003-06-26_1024124.,"HOTELS, ROOMING HOUSE, CAMPS & OTHER LODGING PLACES",7000,Services
1431,2003,2003-06-26_32020,RETAIL-DEPARTMENT STORES,5311,Retail Trade
1432,2003,2003-06-30_1060770.,"SAVINGS INSTITUTION, FEDERALLY CHARTERED",6035,"Finance, Insurance and Real Estate"
1433,2003,2003-06-30_316300.,CRUDE PETROLEUM & NATURAL GAS,1311,Mining
1434,2003,2003-07-02_1034257.,WHOLESALE-MISC DURABLE GOODS,5090,Wholesale Trade
1435,2003,2003-07-02_1111345,SERVICES-PREPACKAGED SOFTWARE,7372,Services
1436,2003,2003-07-08_1095901.,SERVICES-COMPUTER INTEGRATED SYSTEMS DESIGN,7373,Services
1437,2003,2003-07-11_3000.,AIR COURIER SERVICES,4513,Transportation
1438,2003,2003-07-11_917731.,MISCELLANEOUS FOOD PREPARATIONS & KINDRED PRODUCTS,2090,Manufacturing
1439,2003,2003-07-15_737762,CABLE & OTHER PAY TELEVISION SERVICES,4841,Transportation
1440,2003,2003-07-21_1056673.,SERVICES-COMPUTER PROCESSING & DATA PREPARATION,7374,Services
1441,2003,2003-07-22_1030740.,"SERVICES-DETECTIVE, GUARD & ARMORED CAR SERVICES",7381,Services
1442,2003,2003-07-24_887137.,BIOLOGICAL PRODUCTS (NO DIAGNOSTIC SUBSTANCES),2836,Manufacturing
1443,2003,2003-08-01_1070243,"SAVINGS INSTITUTION, FEDERALLY CHARTERED",6035,"Finance, Insurance and Real Estate"
1444,2003,2003-08-05_896157.,SERVICES-PREPACKAGED SOFTWARE,7372,Services
1445,2003,2003-08-05_93736.,"MEN'S & BOYS' FURNISHINGS, WORK CLOTHING, AND ALLIED GARMENTS",2320,Manufacturing
1446,2003,2003-08-06_1053676.,"SERVICES-BUSINESS SERVICES, NEC",7389,Services
1447,2003,2003-08-07_1101147.,SERVICES-COMPUTER PROGRAMMING SERVICES,7371,Services
1448,2003,2003-08-07_351710.,STATE COMMERCIAL BANKS,6022,"Finance, Insurance and Real Estate"
1449,2003,2003-08-07_351917,"ELECTRIC, GAS & SANITARY SERVICES",4900,Transportation
1450,2003,2003-08-08_1078259,AGRICULTURE PRODUCTION - CROPS,100,Agriculture
1451,2003,2003-08-12_1060595.,SERVICES-COMPUTER INTEGRATED SYSTEMS DESIGN,7373,Services
